사업장명,소재지전체주소,Latitude,Longitude
발리,대구광역시 달서구 이곡동 534-5번지 (지하1층),35.8524153,128.5021718
행운노래연습장,대구광역시 달서구 두류동 495-19번지 (2층),35.8533671,128.5487515
아카데미노래연습장,대구광역시 달서구 신당동 1790-11번지 (지하1층),35.8551109,128.4939737
들국화노래연습장,대구광역시 달서구 감삼동 169-9번지 (지하1층),35.8474492,128.5381473
하트노래연습장,대구광역시 달서구 이곡동 1000-62번지 63호(지하1층),35.850437,128.5077092
황진이노래연습장,대구광역시 달서구 본리동 1199-8번지 (지하1층),35.8400955,128.5303999
스타노래연습장,대구광역시 달서구 신당동 1721-5번지,35.8560796,128.4931527
웨딩노래연습장,대구광역시 달서구 이곡동 1248-13번지 (지하1층),35.8609425,128.514145
비앤앤(B&N),대구광역시 달서구 이곡동 1272-0번지 (지하1층),35.8514995,128.5002297
우주노래연습장,대구광역시 달서구 대곡동 9번지 (지하1층),35.8082236,128.5102199
빨강노래연습장,대구광역시 달서구 유천동 376-1번지 (4층),35.8113198,128.5154626
필승노래연습장,대구광역시 달서구 호산동 382번지 (지하1층),35.8506069,128.4855972
에쿠스노래연습장,대구광역시 달서구 호산동 361-6번지 (지하1층),35.8510881,128.4856057
VIP(브이아이피)노래연습장,대구광역시 달서구 감삼동 206-75번지 (지하1층),35.8450077,128.5443167
라이브노래연습장,대구광역시 달서구 이곡동 1227-5번지 (지하1층),35.8571296,128.5080873
워싱턴노래연습장,대구광역시 달서구 본리동 1208-4번지 (1층),35.8393277,128.5303815
놀이터노래연습장,대구광역시 달서구 유천동 375-3번지 (3층),35.8112834,128.5163886
썬노래연습장,대구광역시 달서구 본동 689-3번지 (2층),35.8366955,128.5322745
쿡노래연습장,대구광역시 달서구 두류동 492-11번지 (2층),35.8555814,128.55313
가고파노래연습장,대구광역시 달서구 상인동 1438-4번지 (지하1층),35.8166295,128.5332394
황진이노래연습장,대구광역시 달서구 상인동 1442-4번지 (지하1층),35.8153642,128.5338263
길노래연습장,대구광역시 달서구 두류동 486-1번지 (지하1층),35.8546325,128.5538763
코스모스노래연습장,대구광역시 달서구 용산동 446-1번지 (지하1층),35.8569043,128.5213388
불꽃노래연습장,대구광역시 달서구 용산동 446-11번지 (지하1층),35.8557678,128.5213181
오로라노래연습장,대구광역시 달서구 파호동 82-30번지 (지하1층),35.8522109,128.4778073
play(플레이) 노래연습장,대구광역시 달서구 두류동 493-1번지 지하 1층,35.8556694,128.5526147
풀노래연습장,대구광역시 달서구 상인동 1441-1번지 (지하1층),35.8163367,128.5330117
천사노래연습장,대구광역시 달서구 죽전동 363번지 (지하1층),35.8585302,128.53347
부킹 노래연습장,대구광역시 달성군 논공읍 북리 824-9번지 2층,35.7290662,128.4463282
필노래연습장,대구광역시 달성군 다사읍 매곡리 1548-3번지 (2층),35.8582851,128.4662957
심플노래연습장,대구광역시 달성군 구지면 응암리 1188-6번지 (2층),35.6554993,128.4147205
헨젤과그레텔 노래연습장,대구광역시 달성군 현풍면 부리 441번지 외 2필지(1층),35.6971417,128.4435812
돼지동전노래연습장,대구광역시 달성군 화원읍 천내리 38-4번지 지하1층,35.804794,128.5007909
골드노래연습장,대구광역시 달성군 구지면 응암리 1189-1번지,35.6559526,128.4144688
쇼 동전노래연습장,대구광역시 달성군 다사읍 매곡리 1548번지 301호,35.8583949,128.4663174
빵빵동전노래연습장,대구광역시 달성군 논공읍 북리 803-206번지,35.7296813,128.446964
스카이노래연습장,대구광역시 달성군 현풍면 부리 396-2번지 2충,35.6976572,128.4450493
잇츠코인 노래연습장,대구광역시 달성군 현풍면 중리 497번지 월드프라자 206호,35.8594636,128.5429972
욜로노래연습장,대구광역시 달성군 유가읍 봉리 617번지,35.6931234,128.4660707
빨강파랑노래연습장,대구광역시 달성군 유가읍 봉리 572-2번지,35.6931234,128.4660707
BJ노래연습장,대구광역시 달성군 다사읍 세천리 1685-2번지,35.8746539,128.4713227
대영 노래연습장,대구광역시 달성군 옥포면 교항리 2919번지,35.7896927,128.4426008
히어로 동전노래연습장,대구광역시 달성군 유가읍 봉리 606번지,35.6931234,128.4660707
코인 스테이지 노래연습장,대구광역시 달성군 화원읍 성산리 514-3번지,35.8008403,128.4904168
쏭쏭 동전노래연습장,대구광역시 달성군 다사읍 매곡리 1547-13번지,35.8591461,128.4650573
동전노래연습장,대구광역시 달성군 옥포면 교항리 2918번지,35.7896927,128.4426008
림핸노래연습장,"대구광역시 달성군 화원읍 성산리 512-13번지 외 1필지, 지하1층 ",35.8008263,128.4909732
태국노래연습장,대구광역시 달성군 논공읍 북리 803-210번지,35.7312379,128.4474613
클럽엠노래연습장 세천점,대구광역시 달성군 다사읍 세천리 1572-5번지,35.8746539,128.4713227
OK노래연습장,대구광역시 달성군 다사읍 서재리 124-4번지,35.8713696,128.4966437
제일노래연습장,대구광역시 달성군 옥포면 간경리 868-1번지,35.7904194,128.4709446
생초,대구광역시 달성군 현풍면 하리 113-1번지,35.6949744,128.4432046
세림 노래연습장,대구광역시 달성군 논공읍 북리 486번지,35.7287803,128.4524219
버팔로,대구광역시 달성군 논공읍 북리 803-83번지,35.7296753,128.4437284
올리브,대구광역시 달성군 화원읍 성산리 492-11번지,35.8011248,128.4913811
우방 노래연습장,대구광역시 달성군 화원읍 천내리 128-4번지,35.8065553,128.4994764
청수노래연습장,대구광역시 달성군 화원읍 천내리 233-7번지,35.8053681,128.4958143
명곡,대구광역시 달성군 화원읍 명곡리 110-2번지,35.7978518,128.495834
보보노래연습장,대구광역시 달성군 화원읍 명곡리 105-1번지,35.7982758,128.4955268
브람스,대구광역시 달성군 현풍면 원교리 330-1번지,35.6913182,128.4462394
제우스 노래연습장,대구광역시 달성군 현풍면 중리 344-4번지,35.6916857,128.4472712
화원노래연습장,대구광역시 달성군 화원읍 천내리 103-2번지,35.8051024,128.4948788
보스 노래연습장,대구광역시 달성군 화원읍 명곡리 110-4번지,35.7980284,128.496292
하이클라스,대구광역시 달성군 화원읍 천내리 460-4번지,35.8047646,128.5026518
태성노래연습장,대구광역시 달성군 다사읍 죽곡리 120번지 나동 201호,35.8585015,128.4627683
불꽃노래연습장,대구광역시 달성군 논공읍 북리 803-192번지,35.7292502,128.4455875
늘봄 노래연습장,대구광역시 달성군 논공읍 북리 803-204번지,35.729763,128.4472905
설운도차차차 노래연습장,대구광역시 달성군 논공읍 북리 803-81번지,35.7299117,128.4438955
샤블랑 노래연습장,대구광역시 달성군 논공읍 남리 137-64번지,35.7269993,128.4360411
탤런트 노래연습장,대구광역시 달성군 논공읍 남리 224-101번지,35.7278311,128.4387991
대박,대구광역시 달성군 다사읍 서재리 171-1번지,35.8751897,128.4974528
오아시스 노래연습장,대구광역시 달성군 현풍면 부리 451-1번지 외 3필지,35.6973838,128.4436743
킹노래연습장,대구광역시 달성군 화원읍 천내리 45-8번지 지하1층,35.8050396,128.5015482
미래,대구광역시 달성군 현풍면 하리 126번지,35.6944122,128.4453539
꿈을담는항아리,대구광역시 달성군 하빈면 하산리 1050-1번지,35.8811509,128.3975573
늘가든 노래연습장,대구광역시 달성군 구지면 평촌리 2-5번지,35.643388,128.4579382
키스노래연습장,대구광역시 달성군 논공읍 남리 224-102번지 지하,35.7275842,128.4388055
까치,대구광역시 달성군 구지면 대암리 194-3번지,35.6317436,128.4044977
제우스노래연습장,대구광역시 달성군 논공읍 북리 803-180번지,35.729051,128.4448535
코리아노래연습장,대구광역시 달성군 화원읍 천내리 319번지,35.8051611,128.4937672
대청,대구광역시 달성군 화원읍 천내리 26-5번지,35.8045605,128.4986496
별천지,대구광역시 달성군 논공읍 북리 803-236번지,35.7310311,128.4477962
나이스 노래연습장,대구광역시 달성군 논공읍 남리 571-2번지,35.726685,128.4482284
카네기 노래연습장,대구광역시 달성군 논공읍 북리 833-69번지,35.7277043,128.4502061
서재,대구광역시 달성군 다사읍 서재리 423-8번지,35.8711036,128.4971039
경동 노래연습장,대구광역시 달성군 옥포면 본리리 2409-1번지,35.7891046,128.4625239
영상,대구광역시 달성군 논공읍 금포리 1525-4번지,35.7749754,128.423069
21세기,대구광역시 달성군 화원읍 천내리 40-8번지,35.804111,128.4994412
진선미,대구광역시 달성군 화원읍 천내리 36-5번지,35.8053846,128.5003166
골든타임 노래연습장,대구광역시 달성군 논공읍 북리 803-91번지,35.729894,128.4445233
별밤노래연습장,대구광역시 달성군 현풍면 부리 271-3번지,35.6981216,128.4427955
천내노래연습장,대구광역시 달성군 화원읍 천내리 128-8번지,35.8061735,128.4998237
오케이(OK)노래연습장,대구광역시 달성군 현풍읍 부리 455-3번지,35.6974719,128.4430162
혜정노래연습장,대구광역시 달성군 논공읍 북리 803-269번지,35.7287776,128.4419879
목터져라,대구광역시 달성군 논공읍 북리 803-82번지,35.7297509,128.4439775
우정노래연습장,대구광역시 달성군 논공읍 남리 1142-16번지,35.7280727,128.4407836
늘봄,대구광역시 달성군 논공읍 금포리 933번지,35.7797207,128.4307617
장녹수 노래연습장,대구광역시 달성군 옥포면 본리리 2320번지,35.787592,128.4592739
블루 노래연습장,대구광역시 달성군 현풍면 중리 344-3번지,35.6917484,128.4473644
심청이노래연습장,대구광역시 달성군 화원읍 천내리 107번지 지하1층,35.806144,128.4943176
찬스노래연습장,대구광역시 달성군 화원읍 천내리 415-4번지,35.8031153,128.4980807
둥지노래연습장,대구광역시 달성군 화원읍 천내리 100-2번지,35.805828,128.4937768
오페라 노래연습장,대구광역시 달성군 다사읍 서재리 129-1번지,35.8707801,128.4968826
혜성,대구광역시 달성군 가창면 용계리 53-1번지,35.8030156,128.6220333
뉴월드노래연습장,대구광역시 달성군 다사읍 매곡리 699-2번지,35.8631059,128.4588986
폭스노래연습장,대구광역시 달성군 다사읍 서재리 137-2번지,35.875739,128.4978006
사이곤 하이,대구광역시 달성군 논공읍 북리 824-3번지,35.7283707,128.4455207
원투 노래연습장,대구광역시 달성군 논공읍 북리 824-86번지,35.7286615,128.4475419
락노래연습장,대구광역시 달성군 다사읍 매곡리 1547-12번지,35.8589829,128.4653254
올레 노래연습장,대구광역시 달성군 다사읍 매곡리 1547-3번지 2층,35.8596345,128.4648631
더블유(W) 노래연습장,대구광역시 달성군 다사읍 죽곡리 산 55-6번지,35.8584388,128.4619741
필노래연습장,대구광역시 달성군 구지면 응암리 1186-1번지 (1층),35.6548726,128.4150375
고래고래 노래연습장,대구광역시 달성군 구지면 창리 427-4번지,35.6581683,128.4128402
딩동댕,대구광역시 달성군 논공읍 남리 570-3번지,35.7263863,128.4468781
오데오,대구광역시 달성군 논공읍 남리 571-10번지,35.7262426,128.4484359
아카디아,대구광역시 달성군 논공읍 북리 803-87번지,35.730122,128.4445577
부루스 노래연습장,대구광역시 달성군 논공읍 북리 803-301번지,35.7287455,128.4436016
향금,대구광역시 달성군 논공읍 남리 224-51번지,35.728048,128.4381692
초롱노래연습장,대구광역시 달성군 화원읍 천내리 53-9번지 (지하1층),35.8056744,128.5038669
짱노래연습장,대구광역시 달성군 유가읍 봉리 618번지,35.6931234,128.4660707
텐텐동전노래연습장,대구광역시 달성군 유가읍 봉리 608번지,35.6931234,128.4660707
코리아,대구광역시 달성군 논공읍 북리 824-5번지,35.7285773,128.4457076
가고파,대구광역시 달성군 구지면 창리 199-2번지,35.6584956,128.4146653
웃찾사 노래연습장,대구광역시 달성군 논공읍 북리 803-191번지,35.7293072,128.4457603
세븐스타코인노래연습장 대실역점,대구광역시 달성군 다사읍 매곡리 1546-8번지 진광타워,35.8588793,128.4642913
가야노래연습장,대구광역시 달성군 화원읍 본리리 73-2번지,35.8036023,128.5096139
아리랑노래연습장,대구광역시 달성군 다사읍 죽곡리 산 55-4번지,35.8584357,128.4618456
성주노래연습장,대구광역시 달성군 다사읍 죽곡리 24번지,35.8604154,128.4619711
