학원명,학원주소,Latitude,Longitude,,,,,,,,,,,,,,,,
유천점비상잉글리시아이학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 4층 (화원읍)",35.8105507,128.5087576,,,,,,,,,,,,,,,,
학성수학학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 3층 (화원읍)",35.8105507,128.5087576,,,,,,,,,,,,,,,,
에이블영어학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 3층 (화원읍)",35.8105507,128.5087576,,,,,,,,,,,,,,,,
비상입시학원,"대구광역시 달성군 화원읍 비슬로539길 17 , 2층 (화원읍, 삼우청솔타운)",35.8099692,128.5080385,,,,,,,,,,,,,,,,
일등수학과학학원,"대구광역시 달성군 화원읍 비슬로 2545 , 화원 이진캐스빌 상가 110동 4층(402,403,407호) (화원읍)",35.8029325,128.4949705,,,,,,,,,,,,,,,,
더블�事슭피極�,"대구광역시 달성군 다사읍 죽곡1길 15 , 2층(201호) (다사읍)",35.8566618,128.4632948,,,,,,,,,,,,,,,,
유기농수학학원,"대구광역시 달성군 다사읍 달구벌대로 866 , 701호 (다사읍)",35.8593802,128.4466289,,,,,,,,,,,,,,,,
부스트영어학원,"대구광역시 달성군 화원읍 인흥길 35 , 2층 (화원읍)",35.8009462,128.499064,,,,,,,,,,,,,,,,
센트럴1리딩클럽외국어학원,대구광역시 달성군 다사읍 달구벌대로 881 (다사읍),35.8578368,128.4659078,,,,,,,,,,,,,,,,
차수학학원,"대구광역시 달성군 다사읍 대실역북로 12 , 6층 (다사읍)",35.8578501,128.4668988,,,,,,,,,,,,,,,,
엑샘수학원,"대구광역시 달성군 다사읍 달구벌대로 881 , 7층 일부 (다사읍)",35.8578368,128.4659078,,,,,,,,,,,,,,,,
이플실용음악학원,"대구광역시 달성군 다사읍 달구벌대로 852-1 , 4층 (다사읍)",35.8595698,128.4629472,,,,,,,,,,,,,,,,
펀아트미술학원,"대구광역시 달성군 다사읍 죽곡1길 17 , 3층  (다사읍)",35.8566618,128.4632948,,,,,,,,,,,,,,,,
행복한책&영어솔로몬영재학원,"대구광역시 달성군 다사읍 죽곡2길 6 , 2층일부 (다사읍, 강창태성그린시티)",35.8576633,128.461279,,,,,,,,,,,,,,,,
클랑음악학원,"대구광역시 달성군 다사읍 죽곡2길 6 , 111동 B-101호 (다사읍, 강창태성그린시티)",35.8576633,128.461279,,,,,,,,,,,,,,,,
바흐앤고흐음악미술학원,"대구광역시 달성군 다사읍 달구벌대로 802-1 , 2층 (다사읍, 강창한서꼼빠니아타운)",35.8609067,128.4597639,,,,,,,,,,,,,,,,
삼성영어서재베스트학원,"대구광역시 달성군 다사읍 서재로30길 2 , 201호 (다사읍)",35.8757469,128.4974086,,,,,,,,,,,,,,,,
이루다무용학원,"대구광역시 달성군 다사읍 죽곡1길 9 , 4층 (다사읍)",35.8566618,128.4632948,,,,,,,,,,,,,,,,
KS수학전문학원,"대구광역시 달성군 다사읍 대실역남로 8 , 애플타운 301호 (다사읍)",35.8529729,128.4676665,,,,,,,,,,,,,,,,
레슨짱피아노고고어린음악대어린화가들죽곡원음악미술학원,"대구광역시 달성군 다사읍 대실역남로 10 , 201호 (다사읍)",35.8534709,128.4658207,,,,,,,,,,,,,,,,
이충열어학원,"대구광역시 달성군 다사읍 대실역남로 14 , 301호 (다사읍)",35.8534709,128.4658207,,,,,,,,,,,,,,,,
다사키즈센터놀작마이아트미술학원,"대구광역시 달성군 다사읍 대실역북로 12 , 302호 (다사읍)",35.8578501,128.4668988,,,,,,,,,,,,,,,,
아이러브(LOVE)피아노음악학원,"대구광역시 달성군 다사읍 서재로24길 29 , 2층 상가동 (다사읍, 신성서 진흥더블파크)",35.8727949,128.5005375,,,,,,,,,,,,,,,,
YM수학YTT영어학원,대구광역시 달성군 다사읍 대실역남로 14 (다사읍),35.8508076,128.465932,,,,,,,,,,,,,,,,
맨투맨수학학원,"대구광역시 달성군 화원읍 비슬로 2709 , 5층 (화원읍)",35.809397,128.5115265,,,,,,,,,,,,,,,,
명심학원,"대구광역시 달성군 논공읍 논공로9길 39 , 2층 (논공읍, 경일아파트)",35.731144,128.4393805,,,,,,,,,,,,,,,,
한솔플러스수학학원,"대구광역시 달성군 옥포면 돌미로 50 , 3층 (옥포면)",35.7896321,128.463792,,,,,,,,,,,,,,,,
한솔영어학원,"대구광역시 달성군 옥포면 돌미로 50 , 2층일부 (옥포면)",35.7896321,128.463792,,,,,,,,,,,,,,,,
무한도전댄스스포츠학원,"대구광역시 달성군 현풍면 비슬로 638 , 3층 (현풍면, 승호빌딩)",35.6936832,128.4396562,,,,,,,,,,,,,,,,
영어의신이쌤영어학원,"대구광역시 달성군 다사읍 달구벌대로 877 , 602호 (다사읍)",35.8581285,128.465523,,,,,,,,,,,,,,,,
폴수학학원,"대구광역시 달성군 다사읍 대실역북로 88 , 4층 (다사읍)",35.8638556,128.4659784,,,,,,,,,,,,,,,,
두드림입시학원,"대구광역시 달성군 옥포면 비슬로 2207 , 3층 (옥포면)",35.7879155,128.462099,,,,,,,,,,,,,,,,
전강한GATE어학원,"대구광역시 달성군 다사읍 달구벌대로 878 , 4층 (다사읍)",35.8593802,128.4466289,,,,,,,,,,,,,,,,
모아미술학원,"대구광역시 달성군 다사읍 달구벌대로 800-2 , 2층 (다사읍)",35.8620808,128.4587432,,,,,,,,,,,,,,,,
정대장주니어영어학원,"대구광역시 달성군 다사읍 대실역북로 9 , 502호 (다사읍)",35.8580474,128.466219,,,,,,,,,,,,,,,,
공부의달인죽곡학원,"대구광역시 달성군 다사읍 죽곡1길 19 , 3층(302호 일부) (다사읍)",35.8566039,128.4640161,,,,,,,,,,,,,,,,
뉴민들레미술학원,"대구광역시 달성군 다사읍 달구벌대로174길 15 , 2층 일부 (다사읍)",35.8580856,128.4626463,,,,,,,,,,,,,,,,
체리미술학원,"대구광역시 달성군 옥포면 돌미로 50 , 202호 일부 (옥포면)",35.7896321,128.463792,,,,,,,,,,,,,,,,
라엘음악학원,"대구광역시 달성군 옥포면 돌미로 50 , 202호 일부 (옥포면)",35.7896321,128.463792,,,,,,,,,,,,,,,,
해법멘토클래스학원,"대구광역시 달성군 화원읍 성암로1길 9 , 3층일부 (화원읍)",35.8019086,128.5096385,,,,,,,,,,,,,,,,
드림트리음악미술학원,"대구광역시 달성군 현풍면 테크노상업로 46 , 501,502호 (현풍면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
원탑영어수학학원,"대구광역시 달성군 현풍면 테크노상업로 20 , 702호 (현풍면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
미예뜰미술학원,"대구광역시 달성군 옥포면 돌미로 52 , 302호 (옥포면)",35.7896321,128.463792,,,,,,,,,,,,,,,,
표음악학원,"대구광역시 달성군 다사읍 대실역남로2길 20 , 4층 (다사읍)",35.8571497,128.4650567,,,,,,,,,,,,,,,,
상상톡톡팝콘미술학원,"대구광역시 달성군 다사읍 서재로7길 25 , 에코폴리스 동화아이위시3차 602동 204호 (다사읍)",35.8701731,128.4888089,,,,,,,,,,,,,,,,
태오름수학학원,"대구광역시 달성군 다사읍 달구벌대로 877 , 603호 (다사읍)",35.8581285,128.465523,,,,,,,,,,,,,,,,
신수학학원,"대구광역시 달성군 화원읍 명천로 212 , 2층 (화원읍)",35.7997547,128.4953568,,,,,,,,,,,,,,,,
맥길영어학원,"대구광역시 달성군 유가읍 테크노북로5길 5 , 202호 (유가읍)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
차일드유영어학원,"대구광역시 달성군 다사읍 대실역남로1길 32 , 1층 (다사읍)",35.8534709,128.4658207,,,,,,,,,,,,,,,,
시매쓰학원,"대구광역시 달성군 다사읍 달구벌대로 877 , 6층(602호 일부) (다사읍, MB PLAZA)",35.8581285,128.465523,,,,,,,,,,,,,,,,
강림뮤엠영어학원,"대구광역시 달성군 옥포면 돌미로 52 , 303호 (옥포면)",35.7896321,128.463792,,,,,,,,,,,,,,,,
카이스트음악학원,"대구광역시 달성군 옥포면 돌미로2길 1 , 301호 (옥포면)",35.8150557,128.4924939,,,,,,,,,,,,,,,,
어린음악대어린화가들세천원음악미술학원,"대구광역시 달성군 다사읍 세천북로 9 , 303호,304호 (다사읍)",35.8773784,128.4740954,,,,,,,,,,,,,,,,
칸타빌레음악학원,"대구광역시 달성군 옥포면 돌미로 52 , 301호 (옥포면)",35.7896321,128.463792,,,,,,,,,,,,,,,,
어린음악대어린화가들테크노폴리스원음악미술학원,"대구광역시 달성군 유가면 테크노상업로 100 , 702호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
M2음악미술학원,"대구광역시 달성군 유가면 테크노북로5길 5 , 501호,502호 (유가면)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
아트스토리미술학원,"대구광역시 달성군 논공읍 논공로15길 16-15 , 3층 (논공읍)",35.7297884,128.4423826,,,,,,,,,,,,,,,,
맥스수학학원,"대구광역시 달성군 다사읍 서재로 123 , 2층 (다사읍)",35.8745922,128.4969983,,,,,,,,,,,,,,,,
스터디엔카페독서실,"대구광역시 달성군 다사읍 대실역북로 11 , 4층 (다사읍)",35.8582034,128.4664314,,,,,,,,,,,,,,,,
솔라음악학원,"대구광역시 달성군 다사읍 대실역남로1길 34 , 3층 (다사읍)",35.8529729,128.4676665,,,,,,,,,,,,,,,,
비슬뮤엠영어학원,"대구광역시 달성군 유가면 테크노상업로 82 , 503호 (유가면)",35.693398,128.459178,,,,,,,,,,,,,,,,
고려대EIE어학원,"대구광역시 달성군 유가읍 테크노상업로 98 , 7층(701호) (유가읍)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
대구달성정상어학원,"대구광역시 달성군 유가면 테크노상업로98 , 601,602호 (유가면)",35.693267,128.4601102,,,,,,,,,,,,,,,,
THE나은음악학원,"대구광역시 달성군 유가면 테크노상업로 98 , 704호 (유가면)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
멘토독서실,"대구광역시 달성군 화원읍 화암로 65 , 3층 (화원읍)",35.7977988,128.4957772,,,,,,,,,,,,,,,,
눈높이러닝센터대구매곡학원,"대구광역시 달성군 다사읍 대실역북로 12 , 402호 403호 (다사읍)",35.8578501,128.4668988,,,,,,,,,,,,,,,,
최강수학학원,"대구광역시 달성군 옥포면 돌미상업로1길 2 , 501호 (옥포면)",35.7895859,128.4637317,,,,,,,,,,,,,,,,
위드미수학학원,"대구광역시 달성군 유가면 테크노상업로 108 , 602호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
외대어학원,"대구광역시 달성군 유가면 테크노상업로 108 , 603호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
눈높이러닝센터테크노학원,대구광역시 달성군 유가면 테크노상업로 112 (유가면),35.6774198,128.4554311,,,,,,,,,,,,,,,,
예가음악학원,"대구광역시 달성군 유가면 테크노상업로 112 , 603호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
랭크원영수학원,"대구광역시 달성군 다사읍 달구벌대로 859 , 4층 (다사읍)",35.8593624,128.4641374,,,,,,,,,,,,,,,,
예뜰미술피아노테크노학원,"대구광역시 달성군 유가면 테크노상업로 82 , 506호 (유가면)",35.693398,128.459178,,,,,,,,,,,,,,,,
리딩비영어독서학원,"대구광역시 달성군 유가면 테크노상업로 108 , 601호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
세천뮤엠영어학원,"대구광역시 달성군 다사읍 세천북로 9 , D스퀘어 301호 (다사읍)",35.8773784,128.4740954,,,,,,,,,,,,,,,,
피아노와친구들음악학원,"대구광역시 달성군 다사읍 대실역남로 50 , 209호 (다사읍)",35.8534709,128.4658207,,,,,,,,,,,,,,,,
율수학학원,"대구광역시 달성군 다사읍 대실역북로1길 29-3 , 4층 (다사읍)",35.8598378,128.4642642,,,,,,,,,,,,,,,,
북클럽스터디센터현풍학원,"대구광역시 달성군 현풍면 테크노상업로 40 , 4층 (현풍면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
종로학원하늘교육죽곡학원,"대구광역시 달성군 다사읍 달구벌대로 881 , 801호 (다사읍)",35.8578368,128.4659078,,,,,,,,,,,,,,,,
아트하우스미술학원,"대구광역시 달성군 유가면 테크노대로5길 57 , 상가동205호 (유가면)",35.8264524,128.5535093,,,,,,,,,,,,,,,,
세인음악학원,"대구광역시 달성군 다사읍 세천로 160 , 301동 201호 (다사읍, 북죽곡엠코타운더솔레뉴)",35.8733397,128.478479,,,,,,,,,,,,,,,,
쎈수학러닝센터테크노폴리스수학학원,"대구광역시 달성군 유가면 테크노상업로 98 , 비슬타원 803, 804호 (유가면)",35.693267,128.4601102,,,,,,,,,,,,,,,,
랭구아어학원,"대구광역시 달성군 유가면 테크노상업로 82 , 801호 (유가면)",35.693398,128.459178,,,,,,,,,,,,,,,,
세천미라클학원,"대구광역시 달성군 다사읍 세천로 160 , 302동 202호,203호 (다사읍, 북죽곡엠코타운더솔레뉴)",35.8733397,128.478479,,,,,,,,,,,,,,,,
다원수학학원,"대구광역시 달성군 다사읍 달구벌대로 889 , 5층(501호) (다사읍)",35.857449,128.4664303,,,,,,,,,,,,,,,,
아이숲음악테크노학원,"대구광역시 달성군 현풍면 테크노상업로 40 , 604호 (현풍면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
서재아이콘스토리독서실,"대구광역시 달성군 다사읍 서재로 129 , 3층 (다사읍)",35.8761164,128.4965416,,,,,,,,,,,,,,,,
루트스카이학원,"대구광역시 달성군 유가면 테크노상업로 96 , 6층(603,604,605호) (유가면)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
페르마학원,"대구광역시 달성군 유가읍 테크노상업로 110 , 401호(센트럴타워) (유가읍)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
소리엘음악학원,"대구광역시 달성군 다사읍 세천로 160 , 301동 204호 (다사읍, 북죽곡엠코타운더솔레뉴)",35.8733397,128.478479,,,,,,,,,,,,,,,,
한솔플러스이펀학원,"대구광역시 달성군 유가면 테크노상업로 82 , 502호 (유가면)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
동아학원,"대구광역시 달성군 논공읍 논공로15길 25 , 2층 3층 (논공읍)",35.7304152,128.4410485,,,,,,,,,,,,,,,,
에스엠과학수학학원,"대구광역시 달성군 유가면 테크노상업로 108 , 604호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
이헌욱영어학원,"대구광역시 달성군 유가면 테크노상업로 110 , 501호 (유가면)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
와이비엠이씨씨달성어학원,"대구광역시 달성군 유가면 테크노상업로 100 , 401호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
더클래스피아노음악학원,"대구광역시 달성군 유가면 테크노대로5길 80 , 207호 (유가면)",35.8264524,128.5535093,,,,,,,,,,,,,,,,
튼튼영어마스터클럽테크노어학원,"대구광역시 달성군 유가면 테크노상업로 112 , 604호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
뮤직아이음악학원,"대구광역시 달성군 다사읍 서재로7길 23 , 401동 202호 (다사읍)",35.8708826,128.4900171,,,,,,,,,,,,,,,,
키웨스트영어학원,"대구광역시 달성군 옥포면 돌미로 48 , 2층 (옥포면)",35.7896321,128.463792,,,,,,,,,,,,,,,,
팀매쓰수학학원,"대구광역시 달성군 유가면 테크노상업로 82 , 903호 (유가면)",35.693398,128.459178,,,,,,,,,,,,,,,,
뮤엠영어구지학원,"대구광역시 달성군 구지면 과학마을로 58 , 4층 (구지면)",35.6561086,128.4148694,,,,,,,,,,,,,,,,
이투스수학구지학원,"대구광역시 달성군 구지면 과학마을로 58 , 4층 (구지면)",35.6561086,128.4148694,,,,,,,,,,,,,,,,
김쌤영어학원,"대구광역시 달성군 다사읍 대실역남로2길 20-4 , 2층 (다사읍)",35.8508076,128.465932,,,,,,,,,,,,,,,,
명지수학학원,"대구광역시 달성군 다사읍 대실역남로 14 , 4층 (다사읍)",35.8564057,128.4640826,,,,,,,,,,,,,,,,
아이윌영수학원,"대구광역시 달성군 현풍면 테크노상업로 48 , 405호 (현풍면)",35.6973058,128.4476215,,,,,,,,,,,,,,,,
이룸수학전문학원,"대구광역시 달성군 다사읍 대실역북로1길 5-1 , 501호 (다사읍)",35.8583949,128.4663174,,,,,,,,,,,,,,,,
도드락캐드디자인학원,"대구광역시 달성군 유가면 테크노상업로 82 , 501호 (유가면)",35.693398,128.459178,,,,,,,,,,,,,,,,
한수학학원,"대구광역시 달성군 다사읍 대실역남로 34 , 302호 (다사읍)",35.8495712,128.4680073,,,,,,,,,,,,,,,,
이룸독서실,"대구광역시 달성군 유가면 테크노상업로 98 , 506호 (유가면)",35.693267,128.4601102,,,,,,,,,,,,,,,,
호기심미술관미술학원,"대구광역시 달성군 유가읍 테크노상업로 110 , 5층(505호) (유가읍)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
그리풀엠수학학원,"대구광역시 달성군 유가읍 테크노상업로 112 , 405호 (유가읍)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
IBT일등영수학원,"대구광역시 달성군 화원읍 명곡로 14 , 202호 (화원읍)",35.7984248,128.4961097,,,,,,,,,,,,,,,,
바라미술학원,"대구광역시 달성군 유가면 테크노상업로 98 , 605호 (유가면)",35.693267,128.4601102,,,,,,,,,,,,,,,,
시작독서실,"대구광역시 달성군 다사읍 달구벌대로 866 , 402호 (다사읍)",35.8583743,128.4641954,,,,,,,,,,,,,,,,
별에달미술학원,"대구광역시 달성군 유가면 테크노상업로 112 , 506호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
리틀앤미술학원,"대구광역시 달성군 다사읍 죽곡1길 15 , 202호 (다사읍)",35.8568516,128.4640269,,,,,,,,,,,,,,,,
에스엠음악학원,"대구광역시 달성군 현풍면 테크노상업로 34 , 402호 (현풍면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
윤선생영어숲세천영어학원,"대구광역시 달성군 다사읍 세천북로 9 , 204호 (다사읍)",35.8773784,128.4740954,,,,,,,,,,,,,,,,
아인음악학원,"대구광역시 달성군 유가면 테크노상업로 108 , 705호 (유가면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
아인수학전문학원,"대구광역시 달성군 다사읍 대실역북로 9 , 501호 (다사읍)",35.8580474,128.466219,,,,,,,,,,,,,,,,
코아독서실,"대구광역시 달성군 유가면 테크노상업로 96 , 404호 405호 (유가면)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
칸타타음악학원,"대구광역시 달성군 다사읍 세천북로 10 , 202호 203호 (다사읍)",35.8785139,128.4782614,,,,,,,,,,,,,,,,
클라라음악학원,"대구광역시 달성군 구지면 과학마을로 54 , 5층 (구지면)",35.6545437,128.417368,,,,,,,,,,,,,,,,
